loss
2.528803825378418
1.8270421028137207
1.583349347114563
1.4580327272415161
1.380066990852356
1.3249547481536865
1.2779723405838013
1.2367862462997437
1.1958390474319458
1.1563823223114014
1.1148260831832886
1.0720301866531372
1.0279109477996826
0.9811702370643616
0.9319892525672913
0.8831289410591125
0.8341772556304932
0.7861406803131104
0.7391629219055176
0.6979700922966003
